code,name,county,city,full_address
920384,Creech Road Elementary,Wake,Garner,"450 Creech Rd, Garner, NC 27529"
920386,Crossroads FLEX,Wake,Cary,"5651 Dillard Dr, Cary, NC 27518"
920388,Daniels Middle,Wake,Raleigh,"2816 Oberlin Rd, Raleigh, NC 27608"
920390,Davis Drive Elementary,Wake,Cary,"2151 Davis Drive, Cary, NC 27519"
920391,Davis Drive Middle,Wake,Cary,"2101 Davis Drive, Cary, NC 27519"
920393,Dillard Drive Elementary,Wake,Raleigh,"5018 Dillard Drive, Raleigh, NC 27606"
920394,Dillard Drive Middle,Wake,Raleigh,"5200 Dillard Drive, Raleigh, NC 27606"
920396,Douglas Elementary,Wake,Raleigh,"600 Ortega Rd, Raleigh, NC 27609"
920398,Durant Road Elementary,Wake,Raleigh,"9901 Durant Rd, Raleigh, NC 27614"
920399,Durant Road Middle,Wake,Raleigh,"10401 Durant Rd, Raleigh, NC 27614"
920400,Reedy Creek Middle,Wake,Cary,"930 Reedy Creek Road, Cary, NC 27513"
920402,East Cary Middle,Wake,Cary,"1111 SE Maynard Road, Cary, NC 27511"
920403,East Garner Elementary,Wake,Garner,"5545 Jones Sausage Road, Garner, NC 27529"
920404,East Garner Middle,Wake,Garner,"6301 Jones Sausage Rd, Garner, NC 27529"
920408,East Millbrook Middle,Wake,Raleigh,"3801 Spring Forest Rd, Raleigh, NC 27616"
920410,East Wake Middle,Wake,Raleigh,"2700 Old Milburnie Rd, Raleigh, NC 27604"
920411,East Wake High,Wake,Wendell,"5101 Rolesville Rd, Wendell, NC 27591"
920412,Enloe High,Wake,Raleigh,"128 Clarendon Crescent, Raleigh, NC 27610"
920413,Forestville Road Elementary,Wake,Knightdale,"100 Lawson Ridge Road, Knightdale, NC 27545"
920414,Farmington Woods Elementary,Wake,Cary,"1413 Hampton Valley Rd, Cary, NC 27511"
920415,Fox Road Elementary,Wake,Raleigh,"7101 Fox Rd, Raleigh, NC 27616"
920416,Fuller Elementary,Wake,Raleigh,"806 Calloway Dr, Raleigh, NC 27610"
920417,Forest Pines Drive Elementary,Wake,Raleigh,"11455 Forest Pines Drive, Raleigh, NC 27614"
920420,Fuquay-Varina Elementary,Wake,Fuquay-Varina,"6600 Johnson Pond Rd, Fuquay-Varina, NC 27526"
920424,Fuquay-Varina Middle,Wake,Fuquay-Varina,"109 N Ennis Street, Fuquay-Varina, NC 27526"
920428,Fuquay-Varina High,Wake,Fuquay-Varina,"201 Bengal Blvd, Fuquay-Varina, NC 27526"
920436,Garner High,Wake,Garner,"8228 Hebron Church Road, Garner, NC 27529"
920438,River Oaks Middle,Wake,Raleigh,"4700 New Bern Ave, Raleigh, NC 27610"
920439,Green Hope Elementary,Wake,Cary,"2700 Louis Stephens Drive, Cary, NC 27519"
920440,Green Elementary,Wake,Raleigh,"5307 Six Forks Road, Raleigh, NC 27609"
920441,Green Hope High,Wake,Cary,"2500 Carpenter Upchurch Road, Cary, NC 27519"
920442,Hilburn Drive Academy,Wake,Raleigh,"7100 Hilburn Drive, Raleigh, NC 27613"
920443,Highcroft Elementary,Wake,Cary,"5415 Highcroft Drive, Cary, NC 27519"
920444,"Heritage Middle, Wake Forest",Wake,Wake Forest,"3400 Rogers Road, Wake Forest, NC 27587"
920445,Heritage High,Wake,Wake Forest,"1150 Forestville Road, Wake Forest, NC 27587"
920446,Hodge Road Elementary,Wake,Knightdale,"2128 Mingo Bluff Boulevard, Knightdale, NC 27545"
920447,Holly Springs Elementary,Wake,Holly Springs,"401 Holly Springs Road, Holly Springs, NC 27540"
920448,"Hunter Elementary, Raleigh",Wake,Raleigh,"1018 E Davie St, Raleigh, NC 27601"
920449,Holly Ridge Elementary,Wake,Holly Springs,"900 Holly Springs Road, Holly Springs, NC 27540"
920450,Holly Ridge Middle,Wake,Holly Springs,"950 Holly Springs Road, Holly Springs, NC 27540"
920451,Harris Creek Elementary,Wake,Raleigh,"3829 Forestville Road, Raleigh, NC 27616"
920452,Jeffreys Grove Elementary,Wake,Raleigh,"6119 Creedmoor Rd, Raleigh, NC 27612"
920453,Jones Dairy Elementary,Wake,Wake Forest,"1100 Jones Dairy Road, Wake Forest, NC 27587"
920454,Heritage Elementary,Wake,Wake Forest,"3500 Rogers Road, Wake Forest, NC 27587"
920455,Holly Springs High,Wake,Holly Springs,"5329 Cass Holt Road, Holly Springs, NC 27540"
920456,Joyner Elementary,Wake,Raleigh,"2300 Lowden St., Raleigh, NC 27608"
920457,Holly Grove Elementary,Wake,Holly Springs,"1451 Avent Ferry Road, Holly Springs, NC 27540"
920458,Holly Grove Middle,Wake,Holly Springs,"1401 Avent Ferry Road, Holly Springs, NC 27540"
920459,Hortons Creek Elementary,Wake,Cary,"7615 O'Kelly Chapel Rd, Cary, NC 27519"
920460,Kingswood Elementary,Wake,Cary,"200 E. Johnson Street, Cary, NC 27513"
920464,Knightdale Elementary,Wake,Knightdale,"109 Ridge St, Knightdale, NC 27545"
920466,Knightdale High,Wake,Knightdale,"100 Bryan Chalk Lane, Knightdale, NC 27545"
920467,Laurel Park Elementary,Wake,Apex,"2450 Laura Duncan Rd, Apex, NC 27523"
920468,Lacy Elementary,Wake,Raleigh,"2001 Lake Boone Trail, Raleigh, NC 27607"
920469,Leesville Road Elementary,Wake,Raleigh,"8402 Pride Way, Raleigh, NC 27613"
920470,Lead Mine Elementary,Wake,Raleigh,"8301 Old Leadmine Rd, Raleigh, NC 27615"
920471,Leesville Road Middle,Wake,Raleigh,"8406 Pride Way, Raleigh, NC 27613"
920472,Ligon Middle,Wake,Raleigh,"706 E Lenoir St, Raleigh, NC 27601"
920473,Leesville Road High,Wake,Raleigh,"8410 Pride Way, Raleigh, NC 27613"
920474,Lake Myra Elementary,Wake,Wendell,"1300 Elk Falls Rd, Wendell, NC 27591"
920476,"Lincoln Heights Elementary, Fuquay-Varina",Wake,Fuquay-Varina,"307 Bridge St, Fuquay-Varina, NC 27526"
920480,Lockhart Elementary,Wake,Knightdale,"1320 N Smithfield Rd, Knightdale, NC 27545"
920484,Lufkin Road Middle,Wake,Apex,"1002 Lufkin Road, Apex, NC 27539"
920488,Lynn Road Elementary,Wake,Raleigh,"1601 Lynn Rd, Raleigh, NC 27612"
920492,Martin Middle,Wake,Raleigh,"1701 Ridge Rd, Raleigh, NC 27607"
920494,Middle Creek Elementary,Wake,Apex,"110 Middle Creek Park Avenue, Apex, NC 27539"
920495,Middle Creek High,Wake,Apex,"123 Middle Creek Park Avenue, Apex, NC 27539"
920496,Millbrook Elementary,Wake,Raleigh,"1520 E Millbrook Rd, Raleigh, NC 27609"
920500,Millbrook High,Wake,Raleigh,"2201 Spring Forest Rd, Raleigh, NC 27615"
920501,Mills Park Elementary,Wake,Cary,"509 Mills Park Dr, Cary, NC 27519"
920502,Mills Park Middle,Wake,Cary,"441 Mills Park Drive, Cary, NC 27519"
920504,Morrisville Elementary,Wake,Morrisville,"1519 Morrisville Pkwy, Morrisville, NC 27560"
920506,Moore Square Museum Magnet Middle,Wake,Raleigh,"301 South Person Street, Raleigh, NC 27601"
920508,Mount Vernon,Wake,Raleigh,"5418 Chapel Hill Rd, Raleigh, NC 27607"
920512,North Garner Middle,Wake,Garner,"720 Powell Dr, Garner, NC 27529"
920514,North Forest Pines Elementary,Wake,Raleigh,"11501 Forest Pines Drive, Raleigh, NC 27614"
920516,North Ridge Elementary,Wake,Raleigh,"7120 Harps Mill Rd, Raleigh, NC 27615"
920518,North Wake College and Career Academy,Wake,Wake Forest,"931 Durham Rd, Wake Forest, NC 27587"
920520,"Northwoods Elementary, Cary",Wake,Cary,"8850 Chapel Hill Road, Cary, NC 27513"
920521,Oakview Elementary,Wake,Apex,"11500 Holly Springs New Hill Rd, Apex, NC 27539"
920522,"Oak Grove Elementary, Raleigh",Wake,Raleigh,"10401 Penny Road, Raleigh, NC 27606"
920523,Olive Chapel Elementary,Wake,Apex,"1751 Olive Chapel Road, Apex, NC 27502"
920524,Olds Elementary,Wake,Raleigh,"204 Dixie Trail, Raleigh, NC 27607"
920525,Partnership Elementary,Wake,Raleigh,"601 Devereux Street, Raleigh, NC 27605"
920526,Panther Creek High,Wake,Cary,"6770 McCrimmon Parkway, Cary, NC 27519"
920528,Phillips High,Wake,Raleigh,"1923 Milburnie Rd, Raleigh, NC 27610"
920529,Pine Hollow Middle,Wake,Raleigh,"5365 Bartram Place, Raleigh, NC 27617"
920530,Penny Road Elementary,Wake,Cary,"10900 Penny Rd, Cary, NC 27518"
920531,Pleasant Union Elementary,Wake,Raleigh,"1900 Pleasant Union Church Road, Raleigh, NC 27614"
920532,Poe Elementary,Wake,Raleigh,"400 Peyton St, Raleigh, NC 27610"
920533,"Pleasant Grove Elementary, Morrisville",Wake,Morrisville,"3605 Pleasant Grove Church Rd, Morrisville, NC 27560"
920536,Powell Elementary,Wake,Raleigh,"1130 Marlborough Rd, Raleigh, NC 27610"
920540,Rand Road Elementary,Wake,Garner,"300 Arbor Greene Dr, Garner, NC 27529"
920542,"Reedy Creek Elementary, Cary",Wake,Cary,"940 Reedy Creek Road, Cary, NC 27513"
920543,Richland Creek Elementary,Wake,Wake Forest,"840 Wallridge Drive, Wake Forest, NC 27587"
920544,Rolesville Elementary,Wake,Rolesville,"307 S Main St, Rolesville, NC 27571"
920545,Rolesville Middle,Wake,Rolesville,"4700 Burlington Mills Road, Rolesville, NC 27571"
920546,Rolesville High,Wake,Rolesville,"1099 East Young St, Rolesville, NC 27571"
920547,Rogers Lane Elementary,Wake,Raleigh,"201 North Rogers Lane, Raleigh, NC 27610"
920548,Root Elementary,Wake,Raleigh,"3202 Northampton Street, Raleigh, NC 27609"
920549,"River Bend Middle, Raleigh",Wake,Raleigh,"5601 Wallace Martin Way, Raleigh, NC 27616"
920550,"Salem Elementary, Apex",Wake,Apex,"6116 Old Jenks Road, Apex, NC 27523"
920551,Salem Middle,Wake,Apex,"6150 Old Jenks Road, Apex, NC 27523"
920552,Sanderson High,Wake,Raleigh,"5500 Dixon Drive, Raleigh, NC 27609"
920554,Sanford Creek Elementary,Wake,Rolesville,"701 Granite Falls Blvd, Rolesville, NC 27571"
920556,SCORE Academy,Wake,Cary,"5651 Dillard Dr, Cary, NC 27518"
920557,Scotts Ridge Elementary,Wake,Apex,"6601 Apex Barbecue Rd, Apex, NC 27502"
920560,Smith Elementary,Wake,Raleigh,"1101 Maxwell Drive, Raleigh, NC 27603"
920562,Southeast Raleigh High,Wake,Raleigh,"2600 Rock Quarry Road, Raleigh, NC 27610"
920564,Stough Elementary,Wake,Raleigh,"4210 Edwards Mill Rd, Raleigh, NC 27612"
920568,"Swift Creek Elementary, Raleigh",Wake,Raleigh,"5601 Tryon Rd, Raleigh, NC 27606"
920569,Sycamore Creek Elementary,Wake,Raleigh,"10921 Leesville Rd, Raleigh, NC 27613"
920570,Timber Drive Elementary,Wake,Garner,"1601 Timber Drive, Garner, NC 27529"
920571,Turner Creek Elementary,Wake,Cary,"6801 Turner Creek Road, Cary, NC 27519"
920572,Underwood Elementary,Wake,Raleigh,"1614 Glenwood Avenue, Raleigh, NC 27608"
920576,"Vance Elementary, Raleigh",Wake,Raleigh,"8808 Old Stage Rd, Raleigh, NC 27603"
920580,Vandora Springs Elementary,Wake,Garner,"8317 Bryan Road, Garner, NC 27529"
920581,Vernon Malone College and Career Academy,Wake,Raleigh,"2200 S Wilmington St, Raleigh, NC 27603"
920582,Wake STEM Early College High School,Wake,Raleigh,"715 Barbour Dr, Raleigh, NC 27603"
920583,Wake Early College of Health and Science,Wake,Raleigh,"2901 Holston Lane, Raleigh, NC 27610"
920584,Wake Forest Elementary,Wake,Wake Forest,"136 W Sycamore Avenue, Wake Forest, NC 27587"
920585,Wake Young Men's Leadership Academy,Wake,Raleigh,"567 East Hargett St, Raleigh, NC 27601"
920586,Wake Young Women's Leadership Academy,Wake,Raleigh,"301 Ashe Avenue, Governor Morehead, Raleigh, NC 27606"
920588,Wake Forest High School,Wake,Wake Forest,"420 West Stadium Drive, Wake Forest, NC 27587"
920592,Wake Forest Middle School,Wake,Wake Forest,"1800 S Main St, Wake Forest, NC 27587"
920593,Wakefield Elementary,Wake,Raleigh,"2400 Wakefield Pines Drive, Raleigh, NC 27614"
920594,Wakefield Middle,Wake,Raleigh,"2300 Wakefield Pines Drive, Raleigh, NC 27614"
920595,Wakefield High,Wake,Raleigh,"2200 Wakefield Pines Drive, Raleigh, NC 27614"
920596,"Washington Elementary, Raleigh",Wake,Raleigh,"1000 Fayetteville St, Raleigh, NC 27601"
920597,Wakelon Elementary,Wake,Zebulon,"8921 Pippin Rd, Zebulon, NC 27597"
920598,Weatherstone Elementary,Wake,Cary,"1000 Olde Weatherstone Way, Cary, NC 27513"
920599,Walnut Creek Elementary,Wake,Raleigh,"2600 Sunnybrook Rd, Raleigh, NC 27610"
920600,Wendell Elementary,Wake,Wendell,"3355 Wendell Blvd, Wendell, NC 27591"
920601,Wendell Middle,Wake,Wendell,"3409 NC Highway 97, Wendell, NC 27591"
920604,West Cary Middle,Wake,Cary,"1000 Evans Road, Cary, NC 27513"
920606,West Lake Elementary,Wake,Apex,"4500 West Lake Rd, Apex, NC 27539"
920607,West Lake Middle,Wake,Apex,"4600 West Lake Rd, Apex, NC 27539"
920608,West Millbrook Middle,Wake,Raleigh,"8115 Strickland Rd, Raleigh, NC 27615"
920614,"White Oak Elementary, Apex",Wake,Apex,"1512 White Oak Church Rd, Apex, NC 27523"
920616,Wilburn Elementary,Wake,Raleigh,"3707 Marsh Creek Rd, Raleigh, NC 27604"
920618,Wildwood Forest Elementary,Wake,Raleigh,"8401 Wildwood Forest Drive, Raleigh, NC 27616"
920620,Wiley Elementary,Wake,Raleigh,"301 Saint Mary's St, Raleigh, NC 27605"
920624,Willow Springs Elementary,Wake,Willow Spring,"6800 Dwight Rowland Rd, Willow Spring, NC 27592"
920626,Yates Mill Elementary,Wake,Raleigh,"5993 Yates Mill Pond Road, Raleigh, NC 27606"
920628,York Elementary,Wake,Raleigh,"5201 Brookhaven Dr, Raleigh, NC 27612"
920632,Zebulon Elementary,Wake,Zebulon,"700 Proctor St, Zebulon, NC 27597"
920636,Zebulon Middle,Wake,Zebulon,"1000 Shepard School Rd, Zebulon, NC 27597"
920LEA,Wake County Schools,Wake,Cary,"5625 Dillard Drive, Cary, NC 27518"
92B000,The Exploris School,Wake,Raleigh,"401 Hillsborough St., Raleigh, NC 27603"
92D000,Magellan Charter,Wake,Raleigh,"9324 Baileywick Road, Raleigh, NC 27615"
92,Sterling Montessori Academy,Wake,Morrisville,"202 Treybrooke Drive, Morrisville, NC 27560"
92F000,Franklin Academy,Wake,Wake Forest,"648 Flaherty Ave, Wake Forest, NC 27587"
92G000,East Wake Academy,Wake,Zebulon,"821 Charter School Way, Zebulon, NC 27597"
92K000,Raleigh Charter High School,Wake,Raleigh,"1307 Glenwood Avenue, Raleigh, NC 27605"
92L000,Torchlight Academy,Wake,Raleigh,"3211 Bramer Drive, Raleigh, NC 27604"
92M000,PreEminent Charter,Wake,Raleigh,"3815 Rock Quarry Road, Raleigh, NC 27610"
92N000,Quest Academy,Wake,Raleigh,"10908 Strickland Road, Raleigh, NC 27615"
92P000,Southern Wake Academy,Wake,Holly Springs,"5108 Old Powell Rd, Holly Springs, NC 27540"
92Q000,Hope Charter Leadership Academy,Wake,Raleigh,"1116 N Blount Street, Raleigh, NC 27604"
92R000,Casa Esperanza Montessori Charter School,Wake,Raleigh,"2600 Sumner Blvd #130, Raleigh, NC 27616"
92S000,Endeavor Charter,Wake,Wake Forest,"4879 One World Way, Wake Forest, NC 27587"
92T000,Triangle Math and Science Academy,Wake,Cary,"312 Gregson Dr., Cary, NC 27511"
92U000,Longleaf School of the Arts,Wake,Raleigh,"322 Chapanoke Road, Raleigh, NC 27603"
92V000,Wake Forest Charter Academy,Wake,Wake Forest,"1851 Friendship Chapel Rd, Wake Forest, NC 27587"
92W000,Cardinal Charter Academy,Wake,Cary,"1020 St. Charles Place, Cary, NC 27513"
92Y000,Envision Science Academy,Wake,Wake Forest,"590 Traditions Grande Blvd, Wake Forest, NC 27587"
930330,Mariam Boyd Elementary,Warren,Warrenton,"203 Cousin Lucy's Lane, Warrenton, NC 27589"
930340,Northside K-8,Warren,Norlina,"164 Elementary Ave, Norlina, NC 27563"
930344,South Warren Elementary,Warren,Warrenton,"216 Shocco Springs Rd, Warrenton, NC 27589"
930348,Vaughan Elementary,Warren,Macon,"2936 US Hwy 158E, Macon, NC 27551"
930352,Warren County High,Warren,Warrenton,"149 Campus Drive, Warrenton, NC 27589"
930354,Warren County Middle,Warren,Warrenton,"118 Campus Drive, Warrenton, NC 27589"
930360,Warren Early College High,Warren,Warrenton,"210 Ridgeway St, Warrenton, NC 27589"
930700,Warren New Tech High,Warren,Warrenton,"219 US Hwy 158 Bypass, Warrenton, NC 27589"
930LEA,Warren County Schools,Warren,Warrenton,"109 Cousin Lucy's Lane, Warrenton, NC 27589"
93A000,Haliwa-Saponi Tribal School,Warren,Hollister,"130 Haliwa-Saponi Trail, Hollister, NC 27844"
93J000,PAVE Southeast Raleigh Charter,Wake,Raleigh,"3420 Idlewood Village Dr, Raleigh, NC 27610"
93L000,Central Wake Charter High,Wake,Raleigh,"1425 Rock Quarry Road, Raleigh, NC 27610"
93M000,Peak Charter Academy,Wake,Apex,"1601 Orchard Villas Ave, Apex, NC 27502"
93N000,Pine Springs Prep Academy,Wake,Holly Springs,"220 Rosewood Centre Drive, Holly Springs, NC 27540"
940306,Creswell Elementary,Washington,Creswell,"200 South Seventh St, Creswell, NC 27928"
940308,Creswell High,Washington,Creswell,"115 West Middle Street, Creswell, NC 27928"
940314,Pines Elementary,Washington,Plymouth,"3177 US Hwy 64E, Plymouth, NC 27962"
940316,Plymouth High,Washington,Plymouth,"800 E Main St, Plymouth, NC 27962"
940328,Washington County Union,Washington,Roper,"37 E Mill Pond Rd, Roper, NC 27970"
940330,Washington Early College High,Washington,Roper,"102 NC Hwy 32 North, Roper, NC 27970"
940LEA,Washington County Schools,Washington,Plymouth,"802 Washington St, Plymouth, NC 27962"
94Z000,Northeast Regional School - Biotech/Agri,Washington,Jamesville,"1215 Saint Andrews St, Jamesville, NC 27846"
950308,"Bethel Elementary, Sugar Grove",Watauga,Sugar Grove,"138 Bethel School Rd, Sugar Grove, NC 28679"
950312,Blowing Rock Elementary,Watauga,Blowing Rock,"165 Morris Street, Blowing Rock, NC 28605"
950316,Cove Creek Elementary,Watauga,Vilas,"930 Vanderpool Rd, Vilas, NC 28692"
950320,Green Valley Elementary,Watauga,Boone,"189 Big Hill Road, Boone, NC 28607"
950322,Hardin Park Elementary,Watauga,Boone,"361 Jefferson Road, Boone, NC 28607"
950324,Mabel Elementary,Watauga,Zionville,"404 Mabel School Road, Zionville, NC 28698"
950328,Parkway Elementary,Watauga,Boone,"160 Parkway School Dr, Boone, NC 28607"
950332,Valle Crucis Elementary,Watauga,Sugar Grove,"2998 Broadstone Road, Sugar Grove, NC 28679"
950336,Watauga High,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607"
950338,Watauga Innovation Academy,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607"
950LEA,Watauga County Schools,Watauga,Boone,"175 Pioneer Trail, Boone, NC 28607"
95A000,Two Rivers Community School,Watauga,Boone,"1018 Archie Carroll Road, Boone, NC 28607"
960312,"Brogden Middle, Dudley",Wayne,Dudley,"3761 US 117 S Alt, Dudley, NC 28333"
960314,Brogden Primary,Wayne,Dudley,"2253 Old Mt Olive Hwy, Dudley, NC 28333"
960316,"Carver Elementary, Mount Olive",Wayne,Mount Olive,"400 Old Seven Springs Rd, Mount Olive, NC 28365"
960318,Carver Heights Elementary,Wayne,Goldsboro,"411 Bunche Drive, Goldsboro, NC 27530"
960324,Charles B Aycock High,Wayne,Pikeville,"5460 US 117 North, Pikeville, NC 27863"
960326,Dillard Middle,Wayne,Goldsboro,"1101 S Devereaux St, Goldsboro, NC 27530"
960329,Eastern Wayne Elementary,Wayne,Goldsboro,"1271 New Hope Road, Goldsboro, NC 27534"
960330,Eastern Wayne High,Wayne,Goldsboro,"1135 New Hope Road, Goldsboro, NC 27534"
960331,Eastern Wayne Middle,Wayne,Goldsboro,"3518 Central Heights Rd, Goldsboro, NC 27534"
960332,Edgewood Cmty Developmental,Wayne,Goldsboro,"1601 Peachtree St, Goldsboro, NC 27530"
960334,Fremont STARS Elementary,Wayne,Fremont,"101 Pine Street, Fremont, NC 27830"
960335,Goldsboro High,Wayne,Goldsboro,"901 E Beech Street, Goldsboro, NC 27530"
960336,Grantham,Wayne,Goldsboro,"174 Grantham School Rd, Goldsboro, NC 27530"
960338,Grantham Middle,Wayne,Goldsboro,"3093 S US Hwy 13, Goldsboro, NC 27530"
960340,Greenwood Middle,Wayne,Goldsboro,"3209 E Ash Street, Goldsboro, NC 27534"
960344,Meadow Lane Elementary,Wayne,Goldsboro,"3500 E Ash Street, Goldsboro, NC 27534"
960348,Mount Olive Middle,Wayne,Mount Olive,"309 Wooten Street, Mount Olive, NC 28365"
960360,Norwayne Middle,Wayne,Fremont,"1394 Norwayne School Road, Fremont, NC 27830"
960370,Rosewood Elementary,Wayne,Goldsboro,"126 Charlie Braswell Road, Goldsboro, NC 27530"
960372,Rosewood High,Wayne,Goldsboro,"900 Rosewood Road, Goldsboro, NC 27530"
960374,Rosewood Middle,Wayne,Goldsboro,"541 NC 581 South, Goldsboro, NC 27530"
960380,Southern Wayne High,Wayne,Dudley,"124 Walter Fulcher Rd, Dudley, NC 28333"
960382,Spring Creek Elementary,Wayne,Goldsboro,"1050 St John Church Rd, Goldsboro, NC 27534"
960386,Spring Creek High,Wayne,Seven Springs,"4340 Indian Springs Rd, Seven Springs, NC 28578"
960387,Spring Creek Middle,Wayne,Seven Springs,"3579 S NC 111 Hwy, Seven Springs, NC 28578"
960388,Tommy's Road Elementary,Wayne,Goldsboro,"1150 Tommy's Road, Goldsboro, NC 27534"
960390,North Drive Elementary,Wayne,Goldsboro,"1108 North Drive, Goldsboro, NC 27530"
960450,"Northeast Elementary, Pikeville",Wayne,Pikeville,"4665 NC Hwy 111 N, Pikeville, NC 27863"
960454,"Northwest Elementary, Pikeville",Wayne,Pikeville,"1769 Pikeville/Princeton Hwy, Pikeville, NC 27863"
960488,Wayne Middle / High Academy,Wayne,Goldsboro,"801 N Lionel St, Goldsboro, NC 27530"
960490,Wayne Early / Middle College High,Wayne,Goldsboro,"3000 Wayne Memorial Drive, Goldsboro, NC 27534"
960700,Wayne School of Engineering,Wayne,Goldsboro,"700 N Herman St, Goldsboro, NC 27530"
960LEA,Wayne County Public Schools,Wayne,Goldsboro,"2001 E Royall Avenue, Goldsboro, NC 27533"
96C000,Dillard Academy,Wayne,Goldsboro,"504 West Elm Street, Goldsboro, NC 27530"
96F000,Wayne Preparatory Academy,Wayne,Goldsboro,"600 Tommy's Road, Goldsboro, NC 27530"
970308,Boomer-Ferguson Elementary,Wilkes,Boomer,"556 Boomer-Ferguson Sch Rd, Boomer, NC 28606"
970310,C B Eller Elementary,Wilkes,Elkin,"1288 CB Eller School Rd, Elkin, NC 28621"
970312,C C Wright Elementary,Wilkes,North Wilkesboro,"200 CC Wright School Rd, North Wilkesboro, NC 28659"
970315,Central Wilkes Middle,Wilkes,Moravian Falls,"3541 South NC Hwy 16, Moravian Falls, NC 28654"
970320,East Wilkes High,Wilkes,Ronda,"13315 Elkin Hwy 268, Ronda, NC 28670"
970322,East Wilkes Middle,Wilkes,Ronda,"2202 Macedonia Church Road, Ronda, NC 28670"
970337,Millers Creek Elementary,Wilkes,Millers Creek,"4320 North NC Hwy 16, Millers Creek, NC 28651"
970340,Moravian Falls Elementary,Wilkes,Moravian Falls,"2001 Moravian Falls Rd, Moravian Falls, NC 28654"
970344,"Mount Pleasant Elementary, Ferguson",Wilkes,Ferguson,"532 Champion Mt Pleasant Rd, Ferguson, NC 28624"
970348,"Mountain View Elementary, Hays",Wilkes,Hays,"5464 Mountain View Rd, Hays, NC 28635"
970352,Mulberry Elementary,Wilkes,North Wilkesboro,"190 Mulberry School Rd, North Wilkesboro, NC 28659"
970356,North Wilkes High,Wilkes,Hays,"2986 Traphill Rd, Hays, NC 28635"
970358,North Wilkes Middle,Wilkes,North Wilkesboro,"2776 Yellow Banks Road, North Wilkesboro, NC 28659"
970360,North Wilkesboro Elementary,Wilkes,North Wilkesboro,"200 Flint Hill Rd, North Wilkesboro, NC 28659"
970368,Roaring River Elementary,Wilkes,Roaring River,"283 White Plains Rd, Roaring River, NC 28669"
970370,Ronda-Clingman Elementary,Wilkes,Ronda,"316 Ronda-Clingman School Rd, Ronda, NC 28670"
970376,Traphill Elementary,Wilkes,Traphill,"9794 Traphill Rd, Traphill, NC 28685"
970388,West Wilkes High,Wilkes,Millers Creek,"6598 Boone Trail, Millers Creek, NC 28651"
970389,West Wilkes Middle,Wilkes,Wilkesboro,"1677 North NC Hwy 16, Wilkesboro, NC 28697"
970390,Wilkes Central High,Wilkes,Wilkesboro,"1179 Moravian Falls Rd, Wilkesboro, NC 28697"
970392,Wilkesboro Elementary,Wilkes,Wilkesboro,"1248 School St, Wilkesboro, NC 28697"
970393,Wilkes Early College High,Wilkes,Wilkesboro,"1328 S Collegiate Dr, Wilkesboro, NC 28697"
970LEA,Wilkes County Schools,Wilkes,North Wilkesboro,"613 Cherry St, North Wilkesboro, NC 28659"
97D000,Bridges Academy,Wilkes,State Road,"2587 Pleasant Ridge Road, State Road, NC 28676"
980306,Milton M Daniels Learning Cntr,Wilson,Wilson,"723 Elvie Street, Wilson, NC 27893"
980308,B O Barnes Elementary,Wilson,Wilson,"1913 Martin L King Parkway, Wilson, NC 27893"
980317,Charles H Darden Middle,Wilson,Wilson,"1665 Lipscomb Road, Wilson, NC 27893"
980318,Beddingfield High,Wilson,Wilson,"4510 Old Stantonsburg Rd, Wilson, NC 27893"
980320,Elm City Elementary,Wilson,Elm City,"5544 Lake Wilson Rd, Elm City, NC 27822"
980324,Elm City Middle,Wilson,Elm City,"215 E Church St, Elm City, NC 27822"
980336,Fike High,Wilson,Wilson,"500 Harrison Dr N, Wilson, NC 27893"
