index,code,name_x,county,city,full_address,long,lat,district,name_y,region,grades,title_I,percent_EDS,S_P_grade,growth_status,EOG,grad_rate
1598,600481,Northridge Middle,Mecklenburg,Charlotte,"7601 The Plaza, Charlotte, NC 28215",-80.730476,35.2605514,,,,,,,,,,
1599,600482,Northwest School of the Arts,Mecklenburg,Charlotte,"1415 Beatties Ford Rd, Charlotte, NC 28216",-80.856305,35.256825,,,,,,,,,,
1600,600484,Oakhurst STEAM Academy,Mecklenburg,Charlotte,"4511 Monroe Rd, Charlotte, NC 28205",-80.784122,35.1949402,,,,,,,,,,
1601,600485,Oakdale Elementary,Mecklenburg,Charlotte,"1825 Oakdale Rd, Charlotte, NC 28216",-80.89703,35.300444,Charlotte-Mecklenburg Schools,Oakdale Elementary,Southwest,0K-05,Y,56.9,D,Met,31.8,
1602,600488,Oaklawn Language Academy,Mecklenburg,Charlotte,"1810 Oaklawn Ave, Charlotte, NC 28216",-80.850267,35.2511641,,,,,,,,,,
1603,600489,Bruns Academy,Mecklenburg,Charlotte,"501 S. Bruns Ave, Charlotte, NC 28208",-80.8648481,35.2391236,Charlotte-Mecklenburg Schools,Bruns Avenue Elementary,Southwest,PK-05,Y,75.3,F,Met,20.2,
1604,600491,Olde Providence Elementary,Mecklenburg,Charlotte,"3800 Rea Rd, Charlotte, NC 28226",-80.798528,35.110659,,,,,,,,,,
1605,600492,Park Road Montessori,Mecklenburg,Charlotte,"3701 Haven Dr, Charlotte, NC 28209",-80.848753,35.177742,,,,,,,,,,
1606,600493,Palisades Park Elementary,Mecklenburg,Charlotte,"15321 York Rd, Charlotte, NC 28278",-81.0260352,35.0934205,,,,,,,,,,
1607,600494,Paw Creek Elementary,Mecklenburg,Charlotte,"1300 Cathey Rd, Charlotte, NC 28214",-80.945291,35.291126,,,,,,,,,,
1608,600496,Phillip O Berry Academy of Technology,Mecklenburg,Charlotte,"1430 Alleghany St, Charlotte, NC 28208",-80.8916489,35.2392789,,,,,,,,,,
1609,600497,Piedmont IB Middle,Mecklenburg,Charlotte,"1241 E 10th St, Charlotte, NC 28204",-80.8241976,35.223098,,,,,,,,,,
1610,600498,"Performance Learning Center, Charlotte",Mecklenburg,Charlotte,"2300 W Sugar Creek Road, Charlotte, NC 28262",-80.7966819,35.2950261,Charlotte-Mecklenburg Schools,Performance Learning Center,Southwest,12-Sep,Y,39.7,D,Not Met,25,89.7
1611,600499,eLearning Academy,Mecklenburg,Charlotte,"800 Everett Place, Charlotte, NC 28205",-80.8127771,35.2366984,,,,,,,,,,
1612,600500,Pineville Elementary,Mecklenburg,Pineville,"204 Lowery St, Pineville, NC 28134",-80.8878455,35.0822225,,,,,,,,,,
1613,600501,"Pinewood Elementary, Charlotte",Mecklenburg,Charlotte,"805 Seneca Pl, Charlotte, NC 28210",-80.8645023,35.1663759,,,,,,,,,,
1614,600503,"Piney Grove Elementary, Charlotte",Mecklenburg,Charlotte,"8801 Eaglewind Dr, Charlotte, NC 28212",-80.730872,35.173359,,,,,,,,,,
1615,600507,Providence Spring Elementary,Mecklenburg,Charlotte,"10045 Providence Church Ln, Charlotte, NC 28277",-80.769857,35.0727509,,,,,,,,,,
1616,600508,Providence High,Mecklenburg,Charlotte,"1800 Pineville-Matthews Rd, Charlotte, NC 28270",-80.762742,35.110559,,,,,,,,,,
1617,600509,Quail Hollow Middle,Mecklenburg,Charlotte,"2901 Smithfield Church Rd, Charlotte, NC 28210",-80.8537379,35.1133681,,,,,,,,,,
1618,600512,Rama Road Elementary,Mecklenburg,Charlotte,"1035 Rama Rd, Charlotte, NC 28211",-80.7715531,35.169906,,,,,,,,,,
1619,600513,Randolph Middle,Mecklenburg,Charlotte,"4400 Water Oak Rd, Charlotte, NC 28211",-80.79453,35.184135,,,,,,,,,,
1620,600514,Ranson Middle,Mecklenburg,Charlotte,"5850 Statesville Rd, Charlotte, NC 28269",-80.8389821,35.3003216,Charlotte-Mecklenburg Schools,Ranson Middle,Southwest,8-Jun,Y,55.7,F,Not Met,27.9,
1621,600515,Renaissance West STEAM Academy,Mecklenburg,Charlotte,"3241 New Renaissance Way, Charlotte, NC 28208",-80.9209172,35.2076074,Charlotte-Mecklenburg Schools,Renaissance West STEAM Academy,Southwest,PK-07,Y,76.1,F,Not Met,22.4,
1622,600516,"Reedy Creek Elementary, Charlotte",Mecklenburg,Charlotte,"10801 Plaza Rd Ext, Charlotte, NC 28215",-80.6845056,35.2601126,,,,,,,,,,
1623,600517,Reid Park Academy,Mecklenburg,Charlotte,"4108 W Tyvola Rd, Charlotte, NC 28208",-80.90523,35.204946,Charlotte-Mecklenburg Schools,Reid Park Academy,Southwest,PK-05,Y,78.1,D,Met,43.7,
1624,600518,Ridge Road Middle,Mecklenburg,Charlotte,"7260 Highland Creek Pkwy, Charlotte, NC 28269",-80.762146,35.377548,,,,,,,,,,
1625,600519,"Sedgefield Elementary, Charlotte",Mecklenburg,Charlotte,"715 Hartford Ave, Charlotte, NC 28209",-80.8635861,35.1901109,,,,,,,,,,
1626,600520,Sedgefield Middle,Mecklenburg,Charlotte,"2700 Dorchester Pl, Charlotte, NC 28209",-80.8562773,35.1972991,Charlotte-Mecklenburg Schools,Sedgefield Middle,Southwest,8-Jun,Y,57.3,D,Met,27.3,
1627,600521,"Stoney Creek Elementary, Charlotte",Mecklenburg,Charlotte,"14015 Mallard Roost Rd, Charlotte, NC 28262",-80.7251664,35.3483692,,,,,,,,,,
1628,600522,Selwyn Elementary,Mecklenburg,Charlotte,"2840 Colony Rd, Charlotte, NC 28211",-80.834802,35.16777,,,,,,,,,,
1629,600527,Shamrock Gardens Elementary,Mecklenburg,Charlotte,"3301 Country Club Dr, Charlotte, NC 28205",-80.788413,35.233947,,,,,,,,,,
1630,600530,"Sharon Elementary, Charlotte",Mecklenburg,Charlotte,"4330 Foxcroft Rd, Charlotte, NC 28211",-80.8177954,35.1531185,,,,,,,,,,
1631,600532,Waddell Language Academy,Mecklenburg,Charlotte,"7030 Nations Ford Rd, Charlotte, NC 28217",-80.8976702,35.1549965,,,,,,,,,,
1632,600534,Smithfield Elementary,Mecklenburg,Charlotte,"3200 Smithfield Church Rd, Charlotte, NC 28210",-80.8513579,35.1103291,,,,,,,,,,
1633,600535,South Mecklenburg High,Mecklenburg,Charlotte,"8900 Park Rd, Charlotte, NC 28210",-80.8608985,35.1101144,,,,,,,,,,
1634,600537,South Charlotte Middle,Mecklenburg,Charlotte,"8040 Strawberry Ln, Charlotte, NC 28277",-80.799105,35.0906725,,,,,,,,,,
1635,600538,Southwest Middle School,Mecklenburg,Charlotte,"13624 Steele Creek Rd, Charlotte, NC 28273",-80.990888,35.107166,,,,,,,,,,
1636,600545,Starmount Acad of Excellence,Mecklenburg,Charlotte,"1600 Brookdale Ave, Charlotte, NC 28210",-80.870543,35.139693,Charlotte-Mecklenburg Schools,Starmount Acad of Excellence,Southwest,PK-05,Y,40.6,D,Not Met,41.7,
1637,600546,Statesville Road Elementary,Mecklenburg,Charlotte,"5521 Milhaven Ln, Charlotte, NC 28269",-80.8466877,35.2961147,Charlotte-Mecklenburg Schools,Statesville Road Elementary,Southwest,PK-05,Y,60,D,Not Met,40,
1638,600549,Steele Creek Elementary,Mecklenburg,Charlotte,"4100 Gallant Ln, Charlotte, NC 28273",-80.955699,35.157099,,,,,,,,,,
1639,600550,Sterling Elementary,Mecklenburg,Pineville,"9601 China Grove Church Rd, Pineville, NC 28134",-80.884907,35.107476,Charlotte-Mecklenburg Schools,Sterling Elementary,Southwest,PK-05,Y,49.7,D,Met,37.4,
1640,600553,Thomasboro Academy,Mecklenburg,Charlotte,"538 Bradford Dr, Charlotte, NC 28208",-80.8987366,35.2544538,Charlotte-Mecklenburg Schools,Thomasboro Academy,Southwest,0K-08,Y,67.7,D,Exceeded,30.5,
1641,600557,Torrence Creek Elementary,Mecklenburg,Huntersville,"14550 Ranson Rd, Huntersville, NC 28078",-80.8726299,35.4121516,,,,,,,,,,
1642,600558,Grand Oak Elementary,Mecklenburg,Huntersville,"15410 Stumptown Rd, Huntersville, NC 28078",-80.8719072,35.4264618,,,,,,,,,,
1643,600562,Tuckaseegee Elementary,Mecklenburg,Charlotte,"2028 Little Rock Rd, Charlotte, NC 28214",-80.9419409,35.2497076,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,Southwest,0K-05,Y,50.1,D,Not Met,44.4,
1644,600565,University Park Creative Arts,Mecklenburg,Charlotte,"2400 Hildebrand St, Charlotte, NC 28216",-80.859141,35.2609885,Charlotte-Mecklenburg Schools,University Park Creative Arts,Southwest,0K-05,Y,63,D,Not Met,46.4,
1645,600566,University Meadows Elementary,Mecklenburg,Charlotte,"1600 Pavilion Blvd, Charlotte, NC 28262",-80.714526,35.315458,,,,,,,,,,
1646,600567,Charlotte Engineering Early College-UNCC,Mecklenburg,Charlotte,"9000 Robert Snyder Rd, Charlotte, NC 28262",-80.7440543,35.3089121,,,,,,,,,,
1647,600569,Charlotte Teacher Early College,Mecklenburg,Charlotte,"9201 University City Blvd, Charlotte, NC 28223",-80.7353002,35.3058818,,,,,,,,,,
1648,600571,Irwin Academic Center,Mecklenburg,Charlotte,"329 N. Irwin Ave, Charlotte, NC 28202",-80.8503201,35.2376813,,,,,,,,,,
1649,600574,Walter G Byers School,Mecklenburg,Charlotte,"1415 Hamilton St, Charlotte, NC 28206",-80.8414549,35.2439448,Charlotte-Mecklenburg Schools,Walter G Byers School,Southwest,PK-08,Y,80.1,D,Exceeded,40.2,
1650,600576,West Charlotte High,Mecklenburg,Charlotte,"2219 Senior Dr, Charlotte, NC 28216",-80.8597686,35.2660082,Charlotte-Mecklenburg Schools,West Charlotte High,Southwest,12-Sep,Y,56,D,Not Met,26,68.3
1651,600577,Westerly Hills Academy,Mecklenburg,Charlotte,"4420 Denver Ave, Charlotte, NC 28208",-80.9110091,35.2322231,Charlotte-Mecklenburg Schools,Westerly Hills Academy,Southwest,PK-05,Y,72.9,D,Met,41.8,
1652,600579,West Mecklenburg High,Mecklenburg,Charlotte,"7400 Tuckaseegee Rd, Charlotte, NC 28214",-80.9520921,35.2473959,,,,,,,,,,
1653,600582,J T Williams Secondary Montessori,Mecklenburg,Charlotte,"2400 Carmine St, Charlotte, NC 28206",-80.841997,35.266835,,,,,,,,,,
1654,600586,Winding Springs Elementary,Mecklenburg,Charlotte,"6601 Horace Mann Rd, Charlotte, NC 28269",-80.8286961,35.3063128,,,,,,,,,,
1655,600587,Windsor Park Elementary,Mecklenburg,Charlotte,"3910 Sudbury Rd, Charlotte, NC 28205",-80.7599797,35.2233004,,,,,,,,,,
1656,600588,Winget Park Elementary,Mecklenburg,Charlotte,"12235 Winget Rd, Charlotte, NC 28278",-81.0004442,35.1307437,,,,,,,,,,
1657,600589,Winterfield Elementary,Mecklenburg,Charlotte,"3100 Winterfield Pl, Charlotte, NC 28205",-80.766898,35.208093,Charlotte-Mecklenburg Schools,Winterfield Elementary,Southwest,PK-05,Y,63.1,D,Met,36.2,
1658,600590,River Gate Elementary,Mecklenburg,Charlotte,"15340 Smith Rd, Charlotte, NC 28273",-80.9771781,35.0873931,,,,,,,,,,
1659,600592,Vance High,Mecklenburg,Charlotte,"7600 IBM Dr, Charlotte, NC 28262",-80.7689268,35.3001651,Charlotte-Mecklenburg Schools,Vance High,Southwest,12-Sep,Y,40.7,D,Not Met,34.6,76.5
1660,600594,Merancas Middle College High,Mecklenburg,Huntersville,"11930 Verhoeff Dr, Huntersville, NC 28078",-80.8405499,35.3928129,,,,,,,,,,
1661,600693,Olympic High - Renaissance School,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite D, Charlotte, NC 28273",-80.952376,35.157963,,,,,,,,,,
1662,600694,Olympic High-Math Eng Tech Science,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite B, Charlotte, NC 28273",-80.952376,35.157963,,,,,,,,,,
1663,600695,Olympic TEAM High School,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite A, Charlotte, NC 28273",-80.952376,35.157963,,,,,,,,,,
1664,600696,Olympic High-Leadership and Development,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite C, Charlotte, NC 28273",-80.952376,35.157963,,,,,,,,,,
1665,600697,Olympic High - Biotech Health Pub Admin,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite E, Charlotte, NC 28273",-80.952376,35.157963,,,,,,,,,,
1683,610302,Bowman Middle,Mitchell,Bakersville,"410 S Mitchell Avenue, Bakersville, NC 28705",-82.1557289,36.010437,,,,,,,,,,
1684,610310,Deyton Elementary,Mitchell,Spruce Pine,"308 Harris Street, Spruce Pine, NC 28777",-82.0883315,35.909666,,,,,,,,,,
1685,610320,Gouge Elementary,Mitchell,Bakersville,"134 Laurel Street, Bakersville, NC 28705",-82.152218,36.012928,,,,,,,,,,
1686,610322,Greenlee Primary,Mitchell,Spruce Pine,"2206 Carters Ridge Road, Spruce Pine, NC 28777",-82.054104,35.884071,,,,,,,,,,
1687,610326,Harris Middle,Mitchell,Spruce Pine,"121 Harris Street, Spruce Pine, NC 28777",-82.084706,35.909659,,,,,,,,,,
1688,610332,Mayland Early College,Mitchell,Spruce Pine,"264 Mayland Dr, Spruce Pine, NC 28777",-82.0163843,35.9326643,,,,,,,,,,
1689,610334,Mitchell High,Mitchell,Bakersville,"416 Ledger School Rd, Bakersville, NC 28705",-82.117424,35.970355,,,,,,,,,,
1702,620310,Montgomery Learning Academy,Montgomery,Troy,"310 S Main, Troy, NC 27371",-79.893781,35.3565285,,,,,,,,,,
1703,620312,Candor Elementary,Montgomery,Candor,"414 S Main, Candor, NC 27229",-79.747046,35.290075,,,,,,,,,,
1704,620314,East Middle,Montgomery,Biscoe,"130 Merlin's Maze, Biscoe, NC 27209",-79.7737182,35.3369386,,,,,,,,,,
1705,620316,East Montgomery High,Montgomery,Biscoe,"157 Eagle Lane, Biscoe, NC 27209",-79.7781321,35.3393946,,,,,,,,,,
1706,620318,Green Ridge Elementary,Montgomery,Biscoe,"129 McCaskill Rd, Biscoe, NC 27209",-79.782655,35.339874,,,,,,,,,,
1707,620324,Mount Gilead Elementary,Montgomery,Mount Gilead,"100 School Street, Mount Gilead, NC 27306",-80.0039154,35.2130954,,,,,,,,,,
1708,620330,Page Street Elementary,Montgomery,Troy,"897 Page Street, Troy, NC 27371",-79.8757961,35.3681488,,,,,,,,,,
1709,620334,Star Elementary,Montgomery,Star,"302 S Main Street, Star, NC 27356",-79.783214,35.395636,,,,,,,,,,
1710,620336,Troy Elementary,Montgomery,Troy,"310 N Russell St, Troy, NC 27371",-79.890135,35.361659,,,,,,,,,,
1711,620339,West Middle,Montgomery,Mount Gilead,"129 NC Hwy 109S, Mount Gilead, NC 27306",-79.943774,35.318228,Montgomery County Schools,West Middle,Sandhills,8-Jun,N,59,D,Not Met,45.9,
1712,620340,West Montgomery High,Montgomery,Mount Gilead,"147 Warrior Drive, Mount Gilead, NC 27306",-79.9601527,35.2966485,,,,,,,,,,
1713,620350,Montgomery County Early College,Montgomery,Troy,"1011 Page St, Troy, NC 27371",-79.869833,35.3668306,,,,,,,,,,
1715,630304,Aberdeen Primary,Moore,Aberdeen,"310 Keyser St, Aberdeen, NC 28315",-79.423373,35.124083,Moore County Schools,Aberdeen Primary,Sandhills,PK-02,Y,74.9,D,,,
1716,630308,Aberdeen Elementary,Moore,Aberdeen,"503 Sandhills Blvd N, Aberdeen, NC 28315",-79.426078,35.139826,Moore County Schools,Aberdeen Elementary,Sandhills,5-Mar,Y,81.6,D,Not Met,35.1,
1717,630312,Cameron Elementary,Moore,Cameron,"2636 NC Hwy 24 27, Cameron, NC 28326",-79.266216,35.326799,,,,,,,,,,
1718,630316,Carthage Elementary,Moore,Carthage,"312 Rockingham St, Carthage, NC 28327",-79.4164959,35.3409267,,,,,,,,,,
1719,630317,Crain's Creek Middle,Moore,Carthage,"4631 Union Church Rd, Carthage, NC 28327",-79.2853698,35.2724886,,,,,,,,,,
1720,630320,Elise Middle,Moore,Robbins,"180 W Elm St, Robbins, NC 27325",-79.589349,35.436008,Moore County Schools,Elise Middle,Sandhills,8-Jun,Y,81,D,Met,41.5,
1721,630324,Sandhills Farm Life Elementary,Moore,Carthage,"2201 Farm Life Rd, Carthage, NC 28327",-79.4036446,35.2803766,,,,,,,,,,
1722,630328,Highfalls Elementary,Moore,Bennett,"1220 NC Hwy 22, Bennett, NC 27208",-79.523137,35.485783,,,,,,,,,,
1723,630330,The Community Learning Center @ Pinckney,Moore,Carthage,"160 Pinckney Road, Carthage, NC 28327",-79.426796,35.340469,,,,,,,,,,
1724,630331,New Century Middle,Moore,Cameron,"1577 Union Church Road, Cameron, NC 28326",-79.3554441,35.3245088,,,,,,,,,,
1725,630332,North Moore High,Moore,Robbins,"1504 North Moore Rd, Robbins, NC 27325",-79.553745,35.467586,,,,,,,,,,
1726,630336,Pinecrest High,Moore,Southern Pines,"250 Voit Gilmore Lane, Southern Pines, NC 28387",-79.4348009,35.184817,,,,,,,,,,
1727,630342,Pinehurst Elementary,Moore,Pinehurst,"100 Dundee Road, Pinehurst, NC 28374",-79.4630391,35.2004831,,,,,,,,,,
1728,630348,Robbins Elementary,Moore,Robbins,"268 Rushwood Rd, Robbins, NC 27325",-79.573284,35.419539,Moore County Schools,Robbins Elementary,Sandhills,PK-05,Y,83.6,D,Not Met,30.7,
1729,630350,"Southern Middle, Aberdeen",Moore,Aberdeen,"717 Johnson Street, Aberdeen, NC 28315",-79.426409,35.154692,Moore County Schools,Southern Middle,Sandhills,8-Jun,Y,64.8,D,Met,43.4,
1730,630352,Southern Pines Primary,Moore,Southern Pines,"1250 W New York Ave, Southern Pines, NC 28387",-79.405121,35.185306,,,,,,,,,,
1731,630356,Southern Pines Elementary,Moore,Southern Pines,"255 S May St, Southern Pines, NC 28387",-79.3912092,35.170139,,,,,,,,,,
1732,630360,Union Pines High,Moore,Cameron,"1981 Union Church Rd, Cameron, NC 28326",-79.347126,35.317963,,,,,,,,,,
1733,630364,Vass-Lakeview Elementary,Moore,Vass,"141 James Street, Vass, NC 28394",-79.29243,35.250455,,,,,,,,,,
1734,630368,West End Elementary,Moore,West End,"4483 NC Hwy 211, West End, NC 27376",-79.5774602,35.2572557,,,,,,,,,,
1735,630373,West Pine Elementary,Moore,West End,"272 Archie Rd, West End, NC 27376",-79.5281143,35.2278668,,,,,,,,,,
1736,630374,West Pine Middle,Moore,West End,"144 Archie Road, West End, NC 27376",-79.5296953,35.2247781,,,,,,,,,,
1737,630376,Westmoore Elementary,Moore,Seagrove,"2159 NC Hwy 705, Seagrove, NC 27341",-79.686203,35.485844,,,,,,,,,,
1741,640302,"Fairview Elementary, Rocky Mount",Nash,Rocky Mount,"720 N Fairview Rd, Rocky Mount, NC 27801",-77.776051,35.9388429,Nash-Rocky Mount Schools,Fairview Elementary,North Central,0K-02,Y,83.8,F,,,
1742,640304,Bailey Elementary,Nash,Bailey,"6288 Pine Street, Bailey, NC 27807",-78.1155507,35.7820448,,,,,,,,,,
1743,640306,Baskerville Elementary,Nash,Rocky Mount,"1100 Stokes Avenue, Rocky Mount, NC 27801",-77.7713841,35.9505403,Nash-Rocky Mount Schools,Baskerville Elementary,North Central,0K-05,Y,85.9,F,Not Met,19,
1744,640308,Benvenue Elementary,Nash,Rocky Mount,"2700 Nicodemus Mile Road, Rocky Mount, NC 27804",-77.8378954,35.9750391,Nash-Rocky Mount Schools,Benvenue Elementary,North Central,0K-05,Y,51.4,D,Met,37.5,
1745,640316,Cedar Grove Elementary,Nash,Nashville,"8967 Cedar Grove Sch Loop Road, Nashville, NC 27856",-77.9687033,36.078599,,,,,,,,,,
1746,640320,Nash Central Middle,Nash,Nashville,"1638 South First Street, Nashville, NC 27856",-77.9568216,35.9564748,Nash-Rocky Mount Schools,Nash Central Middle,North Central,8-Jun,N,55.9,D,Not Met,44.6,
1747,640324,Coopers Elementary,Nash,Elm City,"6833 NC Highway 58, Elm City, NC 27822",-77.9468116,35.8851156,,,,,,,,,,
1748,640326,D S Johnson Elementary,Nash,Rocky Mount,"600 North Fairview Road, Rocky Mount, NC 27801",-77.7762744,35.9372313,Nash-Rocky Mount Schools,D S Johnson Elementary,North Central,5-Mar,Y,84.8,F,Met,21.1,
1749,640328,Englewood Elementary,Nash,Rocky Mount,"101 South Englewood Drive, Rocky Mount, NC 27804",-77.840659,35.9619892,Nash-Rocky Mount Schools,Englewood Elementary,North Central,5-Mar,Y,53.4,D,Not Met,43.4,
1750,640329,G R Edwards Middle,Nash,Rocky Mount,"720 Edwards Street, Rocky Mount, NC 27803",-77.8223572,35.9351871,Nash-Rocky Mount Schools,G R Edwards Middle,North Central,8-Jun,Y,50.3,D,Met,40.6,
1751,640332,M B Hubbard Elementary,Nash,Battleboro,"7921 Red Oak Battleboro Road, Battleboro, NC 27809",-77.821691,36.037534,,,,,,,,,,
1752,640334,J W Parker Middle,Nash,Rocky Mount,"1500 East Virginia Street, Rocky Mount, NC 27801",-77.773995,35.9516228,Nash-Rocky Mount Schools,J W Parker Middle,North Central,8-Jun,Y,77.4,F,Not Met,22,
1753,640335,Rocky Mount Middle,Nash,Rocky Mount,"841 Nash Street, Rocky Mount, NC 27804",-77.807681,35.9418234,Nash-Rocky Mount Schools,Rocky Mount Middle,North Central,8-Jun,Y,63.9,F,Not Met,28.8,
1754,640336,Middlesex Elementary,Nash,Middlesex,"13081 West Hanes Avenue, Middlesex, NC 27557",-78.212991,35.787049,Nash-Rocky Mount Schools,Middlesex Elementary,North Central,PK-05,Y,39.7,D,Met,35.6,
1755,640340,Tar River Academy,Nash,Rocky Mount,"224 S. Pearl Street, Rocky Mount, NC 27804",-77.8012553,35.9416026,,,,,,,,,,
1756,640346,Nash Central High,Nash,Rocky Mount,"4279 Nash Central High Road, Rocky Mount, NC 27804",-77.8959201,35.9553937,Nash-Rocky Mount Schools,Nash Central High,North Central,12-Sep,N,55.7,D,Not Met,31.2,77.3
1757,640347,NRM Early College High School,Nash,Rocky Mount,"530 North Old Carriage Road, Rocky Mount, NC 27804",-77.9020275,35.9853173,,,,,,,,,,
1758,640348,Nashville Elementary,Nash,Nashville,"209 East Virginia Avenue, Nashville, NC 27856",-77.9648942,35.9709584,,,,,,,,,,
1759,640350,Northern Nash High,Nash,Rocky Mount,"4230 Green Hills Road, Rocky Mount, NC 27804",-77.892535,35.998602,,,,,,,,,,
1760,640358,Red Oak Middle,Nash,Battleboro,"3170 Red Oak-Battleboro Road, Battleboro, NC 27809",-77.9000504,36.0371766,,,,,,,,,,
1761,640360,Red Oak Elementary,Nash,Red Oak,"5603 Red Oak Road, Red Oak, NC 27868",-77.9044,36.0397,,,,,,,,,,
1762,640361,Rocky Mount High,Nash,Rocky Mount,"1400 Bethlehem Road, Rocky Mount, NC 27803",-77.8357419,35.939355,Nash-Rocky Mount Schools,Rocky Mount High,North Central,12-Sep,N,46.2,D,Not Met,31.1,80.6
1763,640362,Southern Nash Middle,Nash,Spring Hope,"5301 South NC Highway 581, Spring Hope, NC 27882",-78.0896615,35.8754969,,,,,,,,,,
1764,640364,Southern Nash High,Nash,Bailey,"6446 Southern Nash High Road, Bailey, NC 27807",-78.0896618,35.8494038,,,,,,,,,,
1765,640376,Spring Hope Elementary,Nash,Spring Hope,"401 McLean Street, Spring Hope, NC 27882",-78.1092821,35.9513231,Nash-Rocky Mount Schools,Spring Hope Elementary,North Central,PK-05,Y,47.4,F,Met,27.3,
1766,640384,"Swift Creek Elementary, Whitakers",Nash,Whitakers,"2420 Swift Creek School Road, Whitakers, NC 27891",-77.898183,36.108381,,,,,,,,,,
1767,640396,Williford Elementary,Nash,Rocky Mount,"801 Williford Street, Rocky Mount, NC 27803",-77.8185017,35.9281988,Nash-Rocky Mount Schools,Williford Elementary,North Central,PK-02,Y,77,F,,,
1768,640400,Winstead Avenue Elementary,Nash,Rocky Mount,"991 South Winstead Avenue, Rocky Mount, NC 27804",-77.8468229,35.9511371,Nash-Rocky Mount Schools,Winstead Avenue Elementary,North Central,0K-02,Y,54.7,D,,,
1771,650304,Bradley Creek Elementary,New Hanover,Wilmington,"6211 Greenville Loop, Wilmington, NC 28409",-77.845263,34.1976,,,,,,,,,,
1772,650308,Carolina Beach Elementary,New Hanover,Carolina Beach,"400 South 4th St, Carolina Beach, NC 28428",-77.9000504,34.0309271,,,,,,,,,,
1773,650309,Castle Hayne Elementary,New Hanover,Castle Hayne,"3925 Roger Haynes Drive, Castle Hayne, NC 28429",-77.8914786,34.3509008,,,,,,,,,,
